# {"t_start": 1602448160.086903, "env_id": "FrozenLake-v0"} 
r,l,t
0.0,3,14.490038
0.0,7,14.492378
0.0,4,14.493912
0.0,14,14.498668
0.0,2,14.49941
0.0,5,14.501174
0.0,3,14.502201
0.0,11,14.506245
0.0,13,14.510511
0.0,6,14.512782
0.0,12,14.52063
0.0,14,14.530686
0.0,11,14.53582
0.0,2,14.536815
0.0,7,14.539603
0.0,2,14.540426
0.0,4,14.542029
0.0,13,14.546724
0.0,8,14.549459
0.0,7,14.551811
0.0,8,14.554462
0.0,13,14.558723
0.0,6,14.560709
0.0,2,14.561538
0.0,2,14.562236
0.0,16,14.571574
0.0,15,14.582309
0.0,8,14.58684
0.0,2,14.587747
0.0,5,14.589765
0.0,17,14.595768
0.0,7,14.598263
0.0,6,14.600324
0.0,9,14.603338
0.0,26,14.611873
0.0,12,14.619078
0.0,2,14.620423
0.0,3,14.622668
0.0,3,14.624943
0.0,11,14.63128
0.0,18,14.639037
0.0,9,14.642068
0.0,17,14.648032
0.0,7,14.650375
0.0,6,14.652336
0.0,10,14.655612
0.0,7,14.657987
0.0,21,14.666739
0.0,4,14.668158
0.0,12,14.672218
0.0,13,14.676989
0.0,7,14.67948
0.0,2,14.680101
0.0,7,14.682177
0.0,8,14.684868
0.0,13,14.689272
0.0,6,14.691471
0.0,11,14.695455
1.0,7,14.697911
0.0,4,14.699295
0.0,19,14.70553
0.0,10,14.708952
0.0,4,14.710387
0.0,18,14.716987
0.0,7,14.719236
0.0,12,14.722948
0.0,8,14.725477
0.0,5,14.727009
0.0,14,14.73108
0.0,13,14.735864
0.0,21,14.743082
0.0,4,14.744589
0.0,2,14.745307
0.0,3,14.746367
0.0,12,14.750274
0.0,4,14.751574
0.0,7,14.753793
0.0,3,14.754791
0.0,21,14.761725
0.0,5,14.764152
0.0,3,14.765611
0.0,6,14.768009
0.0,3,14.769124
0.0,6,14.771055
0.0,2,14.771733
0.0,13,14.775899
0.0,9,14.779044
0.0,5,14.780811
0.0,4,14.782111
0.0,18,14.788347
0.0,3,14.789368
0.0,24,14.79754
0.0,3,14.798602
0.0,4,14.799997
0.0,11,14.803511
0.0,16,14.808648
0.0,5,14.810314
0.0,12,14.814244
0.0,4,14.815559
0.0,5,14.81722
0.0,7,14.819532
0.0,5,14.82109
0.0,12,14.825584
0.0,5,14.827183
0.0,2,14.827834
0.0,11,14.831385
0.0,32,14.842483
0.0,10,14.846116
0.0,2,14.846915
0.0,7,14.849253
0.0,3,14.850254
0.0,11,14.853756
0.0,7,14.856284
0.0,3,14.85729
0.0,7,14.859531
0.0,5,14.861132
0.0,6,14.863036
0.0,7,14.865222
0.0,9,14.868887
0.0,9,14.872033
0.0,7,14.87468
0.0,17,14.880399
0.0,3,14.881421
0.0,8,14.884054
0.0,8,14.88691
0.0,2,14.887621
0.0,5,14.889331
0.0,7,14.891612
1.0,27,14.90066
0.0,7,14.902955
0.0,6,14.905033
0.0,2,14.905726
0.0,8,14.908334
0.0,5,14.909981
0.0,4,14.911296
0.0,2,14.911961
0.0,5,14.913765
0.0,2,14.914702
0.0,14,14.919803
0.0,8,14.922593
0.0,5,14.92425
0.0,19,14.930974
0.0,7,14.933301
0.0,3,14.934296
0.0,7,14.936761
0.0,2,14.937466
0.0,4,14.938775
0.0,12,14.942744
0.0,11,14.946619
0.0,22,14.953761
0.0,5,14.955458
0.0,10,14.958652
0.0,10,14.961798
0.0,13,14.965978
0.0,7,14.968819
0.0,6,14.970813
0.0,11,14.974443
0.0,5,14.976321
0.0,3,14.977622
0.0,6,14.979592
0.0,12,14.98346
0.0,7,14.986503
0.0,7,14.988827
0.0,3,14.989898
0.0,4,14.991193
0.0,5,14.992857
0.0,16,14.99855
0.0,3,14.99957
0.0,13,15.003769
0.0,5,15.005609
0.0,5,15.007229
0.0,13,15.011412
0.0,16,15.016544
0.0,5,15.018512
0.0,11,15.023464
0.0,7,15.026084
0.0,4,15.027293
0.0,3,15.028187
0.0,8,15.030455
0.0,6,15.032158
0.0,3,15.033058
0.0,14,15.038112
0.0,5,15.040015
0.0,11,15.043946
0.0,5,15.045734
0.0,4,15.047202
0.0,8,15.049777
0.0,3,15.050811
0.0,3,15.051859
0.0,3,15.052878
0.0,4,15.054186
0.0,11,15.057864
0.0,2,15.05858
0.0,6,15.060533
0.0,6,15.062421
0.0,13,15.066897
0.0,16,15.072871
0.0,10,15.076181
0.0,5,15.078077
0.0,9,15.081133
0.0,7,15.083654
0.0,7,15.086308
0.0,33,15.097527
0.0,7,15.099937
0.0,17,15.10556
0.0,9,15.10849
0.0,10,15.111754
0.0,7,15.114063
0.0,6,15.116011
0.0,3,15.117089
0.0,3,15.118124
0.0,12,15.122092
0.0,4,15.123362
0.0,16,15.128513
0.0,8,15.131323
0.0,8,15.134011
0.0,14,15.140921
0.0,13,15.146492
0.0,4,15.147953
0.0,7,15.150211
0.0,2,15.150923
0.0,18,15.157273
0.0,16,15.162527
0.0,16,15.167762
0.0,2,15.168535
0.0,5,15.222762
0.0,8,15.225339
0.0,14,15.229953
0.0,5,15.231573
0.0,2,15.232273
0.0,14,15.237242
0.0,8,15.239917
0.0,2,15.240601
0.0,6,15.242558
0.0,11,15.24626
0.0,4,15.247651
0.0,17,15.25348
0.0,5,15.255223
0.0,17,15.260629
0.0,3,15.261595
0.0,6,15.263653
0.0,5,15.265293
0.0,2,15.265952
0.0,7,15.268875
0.0,9,15.272129
0.0,4,15.273397
0.0,11,15.277127
0.0,8,15.279894
0.0,19,15.286254
0.0,10,15.289532
0.0,5,15.291197
0.0,16,15.296631
1.0,10,15.299986
0.0,9,15.303011
1.0,10,15.306375
0.0,5,15.308003
0.0,14,15.312405
0.0,9,15.315408
0.0,6,15.31738
0.0,8,15.320213
0.0,7,15.32259
0.0,17,15.327832
0.0,3,15.328856
0.0,9,15.331787
0.0,26,15.341489
0.0,16,15.347039
0.0,8,15.349614
0.0,6,15.351581
0.0,11,15.355326
0.0,6,15.357279
0.0,31,15.367107
0.0,7,15.370196
0.0,8,15.373023
0.0,11,15.376957
0.0,4,15.378462
0.0,2,15.3793
0.0,18,15.385584
0.0,11,15.389773
0.0,5,15.391557
0.0,4,15.393023
0.0,18,15.399215
0.0,12,15.403221
0.0,7,15.405583
0.0,14,15.410136
0.0,7,15.412513
0.0,18,15.425169
0.0,2,15.426305
0.0,4,15.428559
1.0,26,15.43855
0.0,4,15.440244
0.0,3,15.441377
0.0,3,15.442392
0.0,6,15.444642
0.0,2,15.445591
0.0,4,15.447115
0.0,3,15.448123
0.0,2,15.44885
0.0,6,15.451235
0.0,3,15.45225
0.0,8,15.454852
0.0,7,15.457125
0.0,9,15.460013
0.0,12,15.46396
0.0,18,15.470069
1.0,10,15.473474
0.0,5,15.475159
0.0,2,15.475846
0.0,3,15.476899
0.0,2,15.477778
0.0,9,15.480715
0.0,6,15.482703
0.0,11,15.48638
0.0,4,15.487827
0.0,2,15.488563
0.0,3,15.489595
0.0,22,15.496878
0.0,3,15.497906
0.0,7,15.50022
0.0,6,15.502201
0.0,3,15.503196
0.0,6,15.50516
0.0,2,15.505975
0.0,5,15.507615
0.0,2,15.508304
1.0,11,15.511969
0.0,4,15.513757
0.0,6,15.515809
0.0,15,15.520681
0.0,3,15.52175
0.0,17,15.527161
0.0,9,15.530107
0.0,7,15.532256
0.0,4,15.533532
0.0,3,15.534533
0.0,4,15.536453
0.0,11,15.540371
0.0,5,15.542192
0.0,5,15.543859
0.0,4,15.5455
0.0,2,15.546191
0.0,9,15.549136
0.0,3,15.550117
0.0,11,15.553791
0.0,7,15.556167
0.0,9,15.559079
0.0,6,15.560981
0.0,2,15.561631
0.0,2,15.562307
0.0,6,15.564258
0.0,9,15.567246
0.0,22,15.575262
0.0,8,15.578422
0.0,18,15.584644
0.0,7,15.587684
0.0,2,15.58852
0.0,6,15.590663
0.0,7,15.592935
0.0,15,15.598114
0.0,3,15.599325
0.0,6,15.601338
0.0,5,15.602993
0.0,10,15.606478
0.0,9,15.609384
0.0,6,15.611313
0.0,3,15.612364
0.0,3,15.613417
0.0,7,15.615741
0.0,2,15.616435
0.0,9,15.619555
0.0,4,15.620923
0.0,3,15.621974
1.0,8,15.624896
0.0,9,15.628056
0.0,7,15.630608
0.0,16,15.635744
0.0,2,15.636437
0.0,6,15.638496
0.0,2,15.639217
0.0,7,15.641607
0.0,2,15.642294
0.0,18,15.648952
0.0,7,15.651257
0.0,2,15.652004
0.0,5,15.653638
0.0,11,15.657291
0.0,3,15.658308
0.0,7,15.66054
0.0,4,15.661889
0.0,10,15.665129
0.0,24,15.673301
0.0,17,15.678915
0.0,8,15.681597
0.0,3,15.682592
0.0,7,15.684868
0.0,5,15.686539
0.0,15,15.691397
0.0,12,15.695427
0.0,24,15.70321
0.0,16,15.70844
0.0,2,15.709239
0.0,3,15.710197
0.0,2,15.710847
0.0,7,15.713257
0.0,8,15.716466
0.0,9,15.720319
0.0,2,15.721051
0.0,8,15.723778
0.0,6,15.725869
0.0,4,15.727219
0.0,11,15.731006
0.0,7,15.733193
0.0,12,15.737108
0.0,11,15.740822
0.0,15,15.745607
0.0,6,15.747659
0.0,5,15.7493
0.0,5,15.750886
0.0,2,15.75165
0.0,11,15.755077
0.0,11,15.758848
0.0,15,15.763923
0.0,16,15.769908
0.0,7,15.77257
0.0,2,15.773242
0.0,17,15.778773
0.0,2,15.779494
0.0,6,15.781462
0.0,5,15.783115
0.0,5,15.784883
0.0,7,15.787119
0.0,16,15.792313
0.0,4,15.79368
0.0,7,15.796005
0.0,10,15.799478
0.0,18,15.805435
0.0,8,15.808028
0.0,11,15.811456
0.0,2,15.812155
0.0,10,15.815457
0.0,6,15.81731
0.0,26,15.827514
0.0,9,15.830724
0.0,3,15.831823
0.0,2,15.832527
0.0,6,15.834484
0.0,3,15.835494
0.0,3,15.836477
0.0,16,15.841693
0.0,4,15.843036
0.0,21,15.849886
0.0,2,15.850547
0.0,2,15.851197
0.0,14,15.855997
0.0,10,15.859132
0.0,7,15.86145
0.0,9,15.864317
0.0,19,15.871319
1.0,16,15.87679
0.0,14,15.881616
0.0,3,15.882641
0.0,12,15.886427
0.0,4,15.887735
0.0,12,15.891741
0.0,14,15.896363
0.0,5,15.897981
0.0,9,15.900857
0.0,2,15.901556
0.0,24,15.909289
0.0,11,15.912851
0.0,24,15.922741
1.0,14,15.927312
0.0,12,15.98369
0.0,3,15.984699
0.0,2,15.985406
0.0,5,15.987127
0.0,9,15.990113
0.0,8,15.992662
0.0,5,15.994317
0.0,3,15.995332
0.0,8,15.998183
0.0,9,16.001108
0.0,17,16.006842
0.0,5,16.00844
0.0,4,16.009706
0.0,4,16.011007
0.0,9,16.013942
0.0,3,16.014903
0.0,3,16.015863
0.0,6,16.018953
0.0,3,16.020524
0.0,7,16.023079
0.0,10,16.026507
0.0,14,16.031716
1.0,8,16.034063
0.0,5,16.03567
0.0,12,16.039598
0.0,2,16.040377
0.0,5,16.042073
0.0,7,16.044416
0.0,4,16.045702
0.0,15,16.050384
0.0,6,16.05237
0.0,10,16.05587
0.0,4,16.057157
0.0,6,16.059065
0.0,9,16.06215
0.0,5,16.063948
0.0,6,16.065836
0.0,3,16.066808
0.0,11,16.071092
0.0,8,16.074011
0.0,7,16.076362
0.0,6,16.078447
0.0,3,16.07957
0.0,11,16.083229
0.0,2,16.084126
0.0,11,16.087929
0.0,4,16.089331
0.0,3,16.090417
0.0,4,16.091801
0.0,3,16.092876
0.0,10,16.0964
1.0,7,16.098767
0.0,7,16.101071
0.0,7,16.103441
0.0,27,16.112076
0.0,5,16.113729
0.0,8,16.116307
0.0,22,16.124769
0.0,6,16.126808
0.0,10,16.130337
0.0,2,16.131106
0.0,3,16.132113
0.0,5,16.133784
0.0,8,16.13635
0.0,3,16.137377
0.0,18,16.143255
0.0,15,16.1483
0.0,2,16.148988
0.0,24,16.156807
0.0,2,16.15749
0.0,2,16.158159
0.0,2,16.158928
0.0,3,16.159886
0.0,5,16.161438
0.0,14,16.165944
0.0,3,16.16693
0.0,22,16.174936
0.0,15,16.180261
0.0,4,16.181583
0.0,4,16.182878
0.0,4,16.184239
0.0,8,16.187061
0.0,15,16.191959
0.0,5,16.193666
0.0,2,16.194321
0.0,9,16.197401
0.0,35,16.210683
0.0,3,16.21181
0.0,4,16.213249
0.0,3,16.214257
0.0,3,16.215239
0.0,13,16.219477
0.0,2,16.220197
0.0,10,16.223786
0.0,4,16.225164
0.0,11,16.229375
0.0,4,16.230739
0.0,8,16.233425
0.0,20,16.239921
0.0,8,16.242491
0.0,11,16.246083
0.0,2,16.246779
0.0,5,16.248374
0.0,14,16.252812
0.0,8,16.2553
0.0,6,16.257465
0.0,8,16.260044
0.0,22,16.267142
0.0,8,16.27036
0.0,3,16.271991
0.0,9,16.276781
0.0,3,16.278255
0.0,6,16.281005
0.0,15,16.286456
0.0,6,16.28846
0.0,2,16.289233
0.0,10,16.292587
0.0,11,16.296335
0.0,5,16.298118
0.0,13,16.302364
0.0,2,16.303036
0.0,2,16.303756
0.0,10,16.30697
0.0,4,16.308308
0.0,6,16.310169
0.0,6,16.312037
0.0,6,16.314929
0.0,12,16.319103
0.0,3,16.320275
0.0,5,16.322135
0.0,5,16.323757
0.0,9,16.326829
0.0,4,16.328194
0.0,7,16.330733
0.0,12,16.334597
0.0,14,16.339396
0.0,3,16.340412
0.0,3,16.341435
0.0,4,16.34277
0.0,3,16.343771
0.0,2,16.344477
0.0,5,16.346149
0.0,5,16.34773
0.0,8,16.350256
0.0,5,16.352013
1.0,20,16.358395
0.0,4,16.359735
0.0,3,16.360758
0.0,11,16.366201
0.0,17,16.376146
0.0,11,16.381145
0.0,14,16.386268
0.0,5,16.387963
0.0,2,16.388715
0.0,4,16.390213
0.0,4,16.391549
0.0,7,16.393928
0.0,4,16.395265
0.0,13,16.399779
0.0,6,16.40189
0.0,4,16.403257
0.0,9,16.406311
0.0,5,16.408032
0.0,2,16.408763
0.0,2,16.40946
0.0,10,16.41288
0.0,5,16.414922
0.0,13,16.422605
0.0,5,16.424727
0.0,12,16.428932
0.0,7,16.431567
0.0,28,16.440815
0.0,17,16.446276
0.0,7,16.448568
0.0,4,16.449861
0.0,11,16.453372
0.0,2,16.454052
0.0,4,16.455655
0.0,23,16.463676
0.0,3,16.46466
0.0,13,16.469189
0.0,7,16.473041
0.0,7,16.476477
0.0,13,16.482743
0.0,3,16.48398
0.0,5,16.485913
0.0,6,16.487986
0.0,8,16.490692
0.0,5,16.492376
0.0,3,16.493434
0.0,33,16.504466
0.0,21,16.511355
0.0,6,16.513379
0.0,5,16.515072
0.0,14,16.52028
0.0,7,16.523111
0.0,6,16.524995
0.0,5,16.526755
0.0,4,16.528212
0.0,6,16.530357
0.0,6,16.532448
0.0,11,16.536024
0.0,9,16.539121
0.0,2,16.539844
0.0,7,16.542196
0.0,8,16.544871
0.0,3,16.545872
0.0,21,16.552638
0.0,7,16.555067
0.0,6,16.556996
0.0,5,16.558632
0.0,2,16.559321
0.0,18,16.565171
0.0,5,16.566816
0.0,22,16.575061
0.0,3,16.576135
0.0,3,16.57716
0.0,5,16.578939
0.0,7,16.581271
0.0,4,16.582599
0.0,9,16.586083
0.0,25,16.594412
0.0,15,16.599622
0.0,24,16.607645
0.0,33,16.618414
0.0,16,16.623975
0.0,26,16.632888
0.0,6,16.634911
0.0,6,16.63687
0.0,6,16.638906
0.0,6,16.640937
0.0,4,16.642292
1.0,10,16.6456
0.0,9,16.648571
0.0,4,16.649918
0.0,8,16.652484
0.0,3,16.653621
0.0,8,16.6564
0.0,9,16.659184
0.0,4,16.660478
0.0,2,16.661139
0.0,3,16.662106
0.0,3,16.663094
0.0,21,16.670582
0.0,5,16.672546
0.0,5,16.67415
0.0,8,16.676768
0.0,10,16.680207
0.0,2,16.680922
0.0,8,16.683497
1.0,9,16.686574
0.0,14,16.691257
0.0,6,16.693284
0.0,5,16.69492
0.0,11,16.698674
0.0,8,16.753795
0.0,3,16.754824
0.0,10,16.758099
0.0,4,16.759443
0.0,11,16.763368
0.0,10,16.766838
0.0,3,16.767853
0.0,5,16.769477
0.0,4,16.771048
0.0,7,16.773533
0.0,2,16.77423
0.0,4,16.775548
0.0,12,16.779454
0.0,5,16.781111
0.0,6,16.78316
0.0,10,16.786584
0.0,11,16.790224
0.0,5,16.791828
0.0,21,16.798821
0.0,6,16.800754
0.0,19,16.806995
0.0,3,16.807993
0.0,5,16.809639
0.0,5,16.811233
0.0,8,16.813793
0.0,10,16.816896
0.0,12,16.821787
0.0,9,16.825026
0.0,2,16.825739
0.0,6,16.827815
0.0,11,16.831748
0.0,8,16.834335
0.0,33,16.844803
0.0,7,16.847092
0.0,9,16.849935
0.0,2,16.850671
0.0,5,16.852256
0.0,4,16.853664
0.0,7,16.856135
1.0,8,16.858735
0.0,14,16.863126
0.0,4,16.864415
0.0,5,16.865985
0.0,7,16.868247
0.0,10,16.872275
0.0,7,16.874475
0.0,5,16.876575
0.0,5,16.878229
0.0,12,16.882546
0.0,3,16.883524
0.0,6,16.885533
0.0,2,16.886237
0.0,10,16.889574
0.0,2,16.890257
0.0,2,16.890933
0.0,8,16.893541
0.0,15,16.898706
0.0,4,16.900087
0.0,7,16.902505
0.0,5,16.904061
0.0,10,16.907401
0.0,25,16.916383
0.0,9,16.919385
0.0,20,16.926225
0.0,5,16.927905
0.0,4,16.929479
0.0,24,16.937323
0.0,15,16.942253
0.0,5,16.943891
0.0,26,16.952468
0.0,10,16.95585
0.0,16,16.960922
0.0,3,16.961908
0.0,4,16.963196
0.0,5,16.964762
0.0,7,16.96696
0.0,4,16.968279
0.0,5,16.970543
0.0,7,16.973477
0.0,12,16.977368
0.0,4,16.978728
0.0,12,16.982835
0.0,4,16.984236
0.0,20,16.990918
0.0,6,16.99303
0.0,6,16.994925
0.0,3,16.995997
0.0,12,16.99999
0.0,5,17.001675
0.0,2,17.002431
0.0,10,17.005757
1.0,14,17.010154
0.0,10,17.013491
0.0,9,17.016593
0.0,14,17.021894
0.0,2,17.02319
0.0,4,17.02502
0.0,2,17.025761
0.0,23,17.033399
0.0,5,17.035075
0.0,4,17.036386
0.0,10,17.039752
0.0,9,17.042652
0.0,11,17.046221
0.0,3,17.047211
0.0,2,17.047868
0.0,17,17.053313
0.0,4,17.054682
0.0,3,17.055763
0.0,4,17.057046
0.0,3,17.058008
0.0,4,17.059278
0.0,3,17.06048
0.0,2,17.061163
1.0,9,17.064051
0.0,3,17.065047
0.0,8,17.06757
0.0,2,17.068233
0.0,2,17.068895
0.0,11,17.073451
0.0,11,17.077025
0.0,2,17.077721
0.0,7,17.080214
0.0,12,17.084886
0.0,4,17.08635
0.0,3,17.087359
1.0,28,17.096745
0.0,9,17.099773
0.0,7,17.102211
0.0,8,17.104866
0.0,7,17.107175
0.0,12,17.111009
0.0,8,17.113752
0.0,9,17.116627
0.0,6,17.118542
0.0,7,17.121547
0.0,12,17.125449
0.0,10,17.128824
0.0,12,17.133089
0.0,9,17.136037
0.0,8,17.138694
0.0,3,17.139847
1.0,14,17.144359
0.0,6,17.146261
0.0,14,17.15153
0.0,5,17.153267
0.0,6,17.155493
0.0,2,17.156225
0.0,2,17.156917
0.0,3,17.157913
0.0,5,17.159581
0.0,2,17.160283
0.0,8,17.162894
0.0,2,17.16359
0.0,9,17.166452
0.0,5,17.167999
0.0,3,17.168971
0.0,7,17.172675
0.0,3,17.17385
0.0,3,17.174859
0.0,5,17.176539
0.0,15,17.181588
0.0,19,17.187809
0.0,4,17.189193
0.0,13,17.193452
0.0,2,17.194128
0.0,14,17.198922
0.0,13,17.203213
0.0,7,17.205586
0.0,5,17.207433
0.0,21,17.214242
0.0,10,17.217362
0.0,4,17.21863
0.0,7,17.221562
0.0,4,17.223309
0.0,5,17.224998
0.0,5,17.226665
0.0,2,17.227445
0.0,2,17.228137
0.0,9,17.23124
0.0,2,17.231967
0.0,5,17.233573
0.0,4,17.234857
0.0,3,17.236177
0.0,4,17.237473
0.0,8,17.240134
0.0,14,17.244608
0.0,9,17.24766
0.0,9,17.25058
0.0,6,17.252431
0.0,2,17.253222
0.0,14,17.257748
0.0,5,17.259329
0.0,12,17.263585
0.0,4,17.264886
0.0,8,17.267383
0.0,2,17.268053
0.0,2,17.268711
0.0,5,17.271086
0.0,16,17.276936
0.0,6,17.278986
0.0,2,17.279762
0.0,10,17.283083
0.0,9,17.285965
0.0,6,17.288068
0.0,4,17.289638
0.0,9,17.292703
0.0,3,17.293735
0.0,8,17.296641
0.0,5,17.298368
0.0,23,17.305975
0.0,2,17.306648
0.0,7,17.308853
0.0,7,17.311056
0.0,2,17.311747
0.0,2,17.31241
0.0,7,17.314923
0.0,6,17.317056
0.0,6,17.318949
0.0,2,17.31993
0.0,8,17.324052
0.0,4,17.325373
0.0,17,17.331075
0.0,5,17.332721
0.0,9,17.335706
0.0,3,17.336722
0.0,13,17.341235
0.0,22,17.348381
0.0,8,17.35097
0.0,3,17.351951
1.0,7,17.354456
0.0,2,17.35513
0.0,6,17.357392
0.0,7,17.359868
0.0,2,17.360569
0.0,4,17.361961
0.0,10,17.365238
0.0,14,17.369734
0.0,3,17.370827
0.0,2,17.3719
0.0,4,17.373298
0.0,2,17.373971
0.0,3,17.37495
0.0,7,17.377271
0.0,8,17.380036
0.0,3,17.381217
0.0,10,17.384473
0.0,16,17.389892
0.0,9,17.392883
0.0,2,17.393557
0.0,10,17.39689
0.0,11,17.400518
0.0,2,17.401216
0.0,7,17.403578
0.0,4,17.404879
0.0,4,17.406443
0.0,17,17.411856
0.0,6,17.416606
0.0,10,17.420245
0.0,7,17.423249
0.0,21,17.43066
0.0,6,17.432846
0.0,9,17.436024
0.0,18,17.442858
0.0,9,17.445714
0.0,6,17.448318
0.0,7,17.450927
0.0,7,17.453728
0.0,15,17.524414
0.0,7,17.52682
0.0,7,17.529566
0.0,4,17.531048
0.0,18,17.536835
0.0,2,17.537528
0.0,6,17.539623
0.0,10,17.542808
1.0,19,17.548762
0.0,9,17.551863
0.0,3,17.553009
0.0,6,17.554938
0.0,5,17.556762
0.0,13,17.560846
0.0,3,17.561809
0.0,5,17.563444
0.0,2,17.564107
0.0,11,17.567571
0.0,3,17.568547
0.0,10,17.572781
0.0,3,17.573916
0.0,3,17.574884
0.0,4,17.576183
0.0,15,17.581478
0.0,18,17.587571
0.0,11,17.591227
0.0,8,17.59387
0.0,18,17.600449
0.0,4,17.601902
0.0,4,17.60337
0.0,14,17.608077
0.0,5,17.609693
0.0,8,17.612308
0.0,38,17.625306
0.0,8,17.627921
0.0,8,17.630729
0.0,4,17.632122
0.0,8,17.634674
0.0,3,17.635685
0.0,5,17.63749
0.0,6,17.63961
0.0,12,17.643519
0.0,4,17.644791
0.0,9,17.647684
0.0,2,17.648344
0.0,10,17.65168
0.0,7,17.654019
0.0,6,17.656077
0.0,2,17.656746
0.0,7,17.659148
0.0,11,17.664292
0.0,10,17.667764
0.0,6,17.669791
0.0,12,17.674103
0.0,10,17.677363
0.0,2,17.678122
0.0,4,17.679502
0.0,5,17.68138
1.0,19,17.687583
0.0,4,17.689034
0.0,3,17.69002
0.0,9,17.693052
0.0,5,17.694643
0.0,9,17.698045
0.0,26,17.70666
0.0,4,17.707981
0.0,2,17.708682
0.0,7,17.710933
0.0,9,17.714067
0.0,8,17.716661
0.0,4,17.717979
0.0,14,17.723548
0.0,3,17.724557
0.0,23,17.732774
0.0,2,17.73348
0.0,9,17.73647
0.0,2,17.737156
0.0,3,17.73818
0.0,12,17.742045
0.0,6,17.744033
0.0,12,17.747899
0.0,5,17.74953
0.0,5,17.751109
0.0,2,17.752004
0.0,6,17.753943
0.0,13,17.759045
0.0,12,17.762877
0.0,18,17.768606
0.0,3,17.76957
0.0,8,17.7733
0.0,9,17.77641
0.0,10,17.779785
0.0,7,17.782197
0.0,8,17.784758
0.0,8,17.787457
0.0,15,17.792327
0.0,6,17.794252
0.0,2,17.795126
0.0,10,17.798559
0.0,9,17.801544
0.0,9,17.804443
0.0,4,17.806066
0.0,8,17.808567
0.0,5,17.810113
0.0,3,17.811079
0.0,19,17.817293
0.0,8,17.820124
0.0,12,17.824333
0.0,6,17.826518
0.0,7,17.828983
0.0,14,17.833891
0.0,9,17.836854
0.0,2,17.837542
0.0,2,17.838288
0.0,5,17.839939
1.0,21,17.84662
0.0,4,17.847964
0.0,5,17.849738
0.0,3,17.850746
0.0,11,17.854349
0.0,3,17.855442
0.0,19,17.861417
0.0,4,17.862735
0.0,15,17.867407
0.0,8,17.870486
0.0,4,17.872586
0.0,14,17.877526
0.0,4,17.878935
0.0,15,17.884275
0.0,6,17.886217
0.0,5,17.887942
1.0,9,17.890904
0.0,20,17.897679
0.0,3,17.898669
0.0,5,17.900323
0.0,19,17.906704
0.0,8,17.909302
0.0,2,17.909982
0.0,13,17.914402
0.0,8,17.9175
0.0,10,17.921842
0.0,4,17.923327
0.0,8,17.926009
0.0,26,17.934747
0.0,12,17.938787
0.0,6,17.940718
1.0,10,17.945166
0.0,3,17.94664
0.0,8,17.950251
0.0,9,17.953763
0.0,3,17.954915
0.0,8,17.957634
0.0,4,17.958981
0.0,10,17.962356
0.0,8,17.96504
0.0,10,17.968322
0.0,3,17.969283
0.0,13,17.974413
0.0,4,17.975692
0.0,11,17.9795
0.0,14,17.984266
0.0,2,17.984981
0.0,6,17.98722
0.0,6,17.989297
0.0,22,17.99655
0.0,4,17.998014
0.0,2,17.998677
0.0,6,18.000524
0.0,2,18.001196
0.0,3,18.002159
0.0,4,18.003594
0.0,14,18.008188
0.0,9,18.011007
0.0,4,18.012315
0.0,5,18.014029
0.0,17,18.019322
0.0,13,18.026117
0.0,6,18.028993
0.0,3,18.030278
0.0,6,18.032755
0.0,16,18.038308
0.0,8,18.041006
0.0,2,18.041702
0.0,5,18.043351
0.0,6,18.045367
0.0,2,18.04607
0.0,4,18.047527
0.0,13,18.051658
0.0,7,18.054047
0.0,6,18.056076
0.0,3,18.057039
0.0,12,18.061155
0.0,9,18.0642
0.0,4,18.065492
0.0,6,18.067418
0.0,5,18.068983
0.0,26,18.078387
0.0,7,18.080808
0.0,6,18.083153
0.0,2,18.083931
0.0,2,18.084765
0.0,7,18.087158
0.0,2,18.087849
0.0,2,18.088653
0.0,9,18.091729
0.0,15,18.096756
0.0,8,18.099633
0.0,2,18.10041
0.0,15,18.105559
0.0,4,18.106963
0.0,8,18.109546
0.0,10,18.112824
0.0,5,18.114475
0.0,7,18.116778
0.0,4,18.118085
0.0,12,18.122543
0.0,18,18.128918
0.0,5,18.130869
0.0,6,18.132864
0.0,8,18.135495
0.0,15,18.14042
0.0,5,18.142071
0.0,9,18.145102
0.0,4,18.146399
0.0,7,18.148812
0.0,7,18.150973
0.0,6,18.152904
0.0,8,18.155798
0.0,10,18.16007
0.0,8,18.162919
0.0,16,18.168116
0.0,15,18.173387
0.0,2,18.174084
0.0,4,18.175377
0.0,19,18.181792
0.0,9,18.184767
0.0,15,18.189641
0.0,15,18.194444
0.0,16,18.199877
0.0,9,18.202882
0.0,3,18.204055
0.0,5,18.20579
0.0,11,18.209268
0.0,4,18.21057
0.0,5,18.212235
0.0,9,18.215617
0.0,16,18.22065
0.0,19,18.228813
0.0,27,18.290366
0.0,6,18.292369
0.0,8,18.294965
0.0,5,18.296938
0.0,3,18.297929
0.0,7,18.300164
0.0,9,18.303107
0.0,7,18.305481
0.0,6,18.307775
0.0,6,18.309745
0.0,7,18.311945
0.0,13,18.319096
0.0,24,18.329851
0.0,6,18.332183
0.0,5,18.334218
0.0,13,18.338558
0.0,5,18.340433
0.0,18,18.346338
0.0,10,18.349574
0.0,4,18.351247
0.0,4,18.352523
0.0,10,18.355979
0.0,4,18.357364
0.0,6,18.35955
0.0,19,18.367495
0.0,10,18.372931
0.0,12,18.379097
